time_yr	Mantle_T	Surf_T	PO2	Patm
19646.7775178252	2427.6983904874037	2409.2521158980726	1.8280788612177753e-12	14007680.462357104
19647.588727130737	2427.6897120917724	2409.2428925444306	1.8280788612177753e-12	14008017.943225345
19648.39993643627	2427.6810340276184	2409.2336960762973	1.8280788612177753e-12	14008355.407012483
19649.211145741807	2427.672356326399	2409.2244495582395	1.8280788612177753e-12	14008692.852440007
19650.02235504734	2427.663678981481	2409.2151693693704	1.8280788612177753e-12	14009030.279776474
19654.3821562691	2427.617048877404	2409.1653955087804	1.8280788612177753e-12	14010843.466444906
19658.74195749086	2427.570428660669	2409.115624581885	1.8280788612177753e-12	14012656.146834724
19663.10175871262	2427.523818319508	2409.0658735067695	1.8280788612177753e-12	14014468.321297714
19683.38560871613	2427.307094754284	2408.834486863875	1.8280788612177753e-12	14022892.760841167
19703.66945871964	2427.0905844356503	2408.6032512426723	1.8280788612177753e-12	14031306.254871003
19723.95330872315	2426.874286880666	2408.372164804567	1.8280788612177753e-12	14039708.810358953
19759.906220260647	2426.491423037189	2407.962934556983	2.1327586714207377e-12	14054575.395899732
19795.859131798145	2426.1092233506997	2407.5541706306244	2.1327586714207377e-12	14069407.680868648
19831.81204333564	2425.7276850195876	2407.145868774455	2.1327586714207377e-12	14084205.710386308
19846.02282847742	2425.5770595361596	2406.9846094516192	2.2850985765222187e-12	14090045.358975096
19851.711575164427	2425.5167911604885	2406.920075423214	2.2850985765222187e-12	14092381.542454801
19854.047251034437	2425.492051038481	2406.893582458726	2.2850985765222187e-12	14093340.480799649
19856.382926904444	2425.4673136889483	2406.8670914146983	2.2850985765222187e-12	14094299.274868317
19856.887515377257	2425.461969911944	2406.8613686653475	2.2850985765222187e-12	14094506.389297409
19857.151061353332	2425.4591789148158	2406.8583797155247	2.2850985765222187e-12	14094614.562247546
19857.21085935609	2425.4585423676335	2406.8653946253653	2.2850985765222187e-12	14092561.880903147
19857.252703629092	2425.4580951151124	2406.874563802592	2.2850985765222187e-12	14092579.278539486
19857.294547902096	2425.457647695017	2406.8841014362356	2.2850985765222187e-12	14092596.682980584
19857.336392175097	2425.4572006531857	2406.892724711671	2.2850985765222187e-12	14092614.072035844
19857.3782364481	2425.4567540172693	2406.900371595008	2.2850985765222187e-12	14092631.44458097
19857.50933194168	2425.4553561721173	2406.9208385020133	2.2850985765222187e-12	14092685.81319382
19857.64042743526	2425.4539603576272	2406.936384951114	2.2850985765222187e-12	14092740.099167338
19857.77152292884	2425.4525660858003	2406.9481936957873	2.2850985765222187e-12	14092794.322337566
19857.970683196847	2425.4504501733627	2406.96065428408	2.2850985765222187e-12	14092876.605911715
19858.169843464853	2425.4483361716702	2406.9685069693664	2.2850985765222187e-12	14092958.811593149
19858.369003732863	2425.446223466581	2406.973249386407	2.2850985765222187e-12	14093040.964344988
19858.56816400087	2425.4441116621165	2406.975846901937	2.2850985765222187e-12	14093123.080262838
19858.886164777497	2425.4407410023878	2406.9769896007356	2.2850985765222187e-12	14093254.14309692
19859.20416555412	2425.437371257445	2406.9760290289623	2.2850985765222187e-12	14093385.16816998
19859.522166330746	2425.434002026086	2406.973942519382	2.2850985765222187e-12	14093516.171789547
19859.840167107373	2425.4306331114803	2406.9712096110043	2.2850985765222187e-12	14093647.161956133
19860.394494869342	2425.424760969119	2406.9656953772546	2.2850985765222187e-12	14093875.480502777
19860.94882263131	2425.4188892009797	2406.9596504183983	2.2850985765222187e-12	14094103.782081453
19861.50315039328	2425.413017662944	2406.9534258539916	2.2850985765222187e-12	14094332.072549896
19863.042454631533	2425.396714328986	2406.9360215485494	2.2850985765222187e-12	14094965.948407188
19864.58175886979	2425.3804122072943	2406.9185989240636	2.2850985765222187e-12	14095599.76143151
19869.08427324021	2425.332734227411	2406.8676408167753	2.2850985765222187e-12	14097453.353702374
